PLAYER,TEAM,SEASON,MIN,GP,FG3_PCT,rTS,PTS,FG2A,FG3A,FGA,FTA,OREB,DREB,AST,PF,STL,TOV,BLK,x,BOX_CREATION,OFF_LOAD,cTOV
Jose Antonio Paraiso,VBC,2003-04,388,18,0.382,14.899999999999999,18.89504185447521,5.913715389568577,4.904056664520283,10.817772054088861,5.769478428847393,2.019317450096587,5.192530585962653,1.7308435286542176,3.60592401802962,0.7211848036059241,2.1635544108177722,0,0.37637555624493996,1.0973386672908574,17.602626767203112,12.291088366702557
Jose Calderon,BSK,2003-04,410,19,0.405,8.6,18.71219512195122,6.282926829268293,5.053658536585366,11.336585365853658,7.239024390243902,1.0926829268292682,2.5951219512195123,5.190243902439025,5.326829268292683,2.8682926829268296,3.68780487804878,0.5463414634146341,0.3998602209754183,3.7180248016126467,24.760631635592066,14.893823923085067
Joseph Blair,FBD,2003-04,583,17,0,5.1,22.65122265122265,14.208494208494205,0.3088803088803089,14.517374517374517,9.266409266409266,4.427284427284427,12.355212355212352,2.471042471042471,4.324324324324325,2.265122265122265,3.8095238095238084,1.6473616473616473,0,1.8252594594594589,25.562460770913766,14.902805499298696
Josip Sesar,ZAG,2003-04,240,15,0.304,-0.8999999999999999,18.627858627858622,4.424116424116423,10.71101871101871,15.135135135135132,4.191268191268191,0.9313929313929312,4.424116424116423,3.9584199584199578,7.218295218295218,1.8627858627858624,4.191268191268191,0.2328482328482328,0.3039864431879909,2.644781428283468,26.030395020598974,16.101439059804736
Josip Vrankovic,ZAG,2003-04,247,11,0.5,10.8,20.1577350859454,7.247724974721942,6.7947421638018195,14.042467138523762,2.491405460060667,1.5854398382204247,6.7947421638018195,2.7178968655207276,5.209302325581395,1.1324570273003032,2.038422649140546,0.4529828109201214,0.49888160558929906,2.0606258686093493,20.68887833528723,9.85274607982872
Josko Poljak,ZAG,2003-04,304,20,0,-5.8999999999999995,16.18390804597701,12.873563218390803,0.1839080459770115,13.057471264367814,7.1724137931034475,4.413793103448275,12.137931034482758,0.735632183908046,9.011494252873563,2.022988505747126,4.045977011494252,0.735632183908046,0,0.9016528735632181,21.45571628735632,18.857338330291558
Jovo Stanojevic,BER,2003-04,442,14,0,7.5,24.565291124929338,16.71452798191068,0,16.71452798191068,6.078010175240248,4.052006783493498,6.457885811192764,2.532504239683437,5.191633691351045,1.7727529677784057,5.3182589033352174,0.759751271905031,0,2.1682565291124924,28.15679296042962,18.888013669771542
Jr Holden,CSK,2003-04,662,20,0.318,-7.000000000000001,24.531722054380666,11.758308157099696,11.166163141993955,22.924471299093653,5.075528700906344,0.5075528700906344,3.214501510574018,6.259818731117824,3.2990936555891235,2.0302114803625377,4.0604229607250755,0.08459214501510573,0.3179910040312922,5.310443336812384,37.709957922376745,10.767508595695508
Juan Carlos Navarro,FCB,2003-04,508,20,0.425,9.3,32.378138847858196,10.51698670605613,10.280649926144756,20.797636632200888,9.217134416543574,0.11816838995568686,3.4268833087149186,3.5450516986706058,5.199409158050222,2.599704579025111,4.254062038404727,0.11816838995568686,0.42497085429931136,5.242430048465444,35.51436407254054,11.97842661553931
Jure Balazic,MES,2003-04,161,13,0.421,-7.000000000000001,19.035769828926906,10.451010886469675,7.091757387247279,17.542768273716952,4.47900466562986,2.6127527216174187,6.345256609642302,2.986003110419907,6.7185069984447905,1.866251944012442,2.6127527216174187,0.3732503888024884,0.4203000938057896,2.0675410052301273,25.84407719976598,10.109676973264408
Jurica Golemac,ZAG,2003-04,516,20,0.359,0.2,22.486905916585837,12.05819592628516,4.2366634335596505,16.29485935984481,8.5819592628516,3.3676042677012608,7.387002909796314,5.540252182347236,8.038797284190107,1.5208535402521823,5.214354995150339,0.7604267701260912,0.3487686771792097,4.823446081513344,32.88922951569232,15.854293554254387
Karim Souchu,ASV,2003-04,370,14,0.27,-5.3,22.838622552329507,11.343686698176905,9.5286968264686,20.872383524645507,3.932478055367994,1.2099932478055366,4.234976367319378,1.966239027683997,3.932478055367994,1.361242403781229,2.571235651586765,0.15124915597569208,0.2699607263087694,1.7939029131913355,27.931229374288993,9.205594272744817
Kaya Peker,EFS,2003-04,352,18,0,2.1999999999999997,28.936170212765962,19.23404255319149,0,19.23404255319149,12.93617021276596,5.617021276595746,12.425531914893618,1.021276595744681,8.170212765957448,2.7234042553191493,5.1063829787234045,1.3617021276595747,0,2.2927446808510643,32.43761031914894,15.742167590283143
Kerem Gonlum,FBD,2003-04,356,19,0,0.4,17.359550561797754,11.966292134831459,0.5056179775280899,12.47191011235955,6.741573033707864,7.584269662921347,8.258426966292134,0.842696629213483,9.606741573033709,2.528089887640449,3.370786516853932,0.842696629213483,0,0.9698786516853937,20.134474471910114,16.74136825153576
Kerem Tunceri,EFS,2003-04,245,11,0.214,-10.9,10.53061224489796,3.6734693877551017,6.857142857142857,10.53061224489796,2.693877551020408,0.489795918367347,7.1020408163265305,10.285714285714286,3.918367346938776,1.4693877551020407,5.142857142857143,0,0.21355025342602488,3.7322560319743237,27.24162428735144,18.878672903674925
Koko Archibong,PAU,2003-04,148,13,0.444,-2.7,15.891891891891893,10.216216216216218,3.4054054054054053,13.621621621621621,3.027027027027027,3.027027027027027,6.4324324324324325,0.7567567567567568,8.324324324324323,1.891891891891892,3.783783783783784,1.135135135135135,0.4154712605356555,0.2554261760375678,19.487494580731727,19.416471256007444
Konstantinos Charisis,OLY,2003-04,2,1,0,-5.800000000000001,60,60,0,60,0,30,0,0,60,0,0,0,0,4.6198,63.303157,0
Kornel David,BSK,2003-04,564,20,0.333,2.3,24.149068322981368,17.19254658385093,0.29813664596273287,17.490683229813666,7.453416149068322,3.3788819875776395,7.0559006211180115,3.577639751552795,6.658385093167702,2.0869565217391304,3.6770186335403725,0.9937888198757763,0.04927530295063097,2.333566818180172,28.798935057607515,12.767897931590538
Kosta Perovic,PAR,2003-04,198,9,0,-5.5,18.78787878787879,16.666666666666664,0,16.666666666666664,4.545454545454545,5.151515151515151,5.757575757575758,2.727272727272727,9.09090909090909,1.212121212121212,3.0303030303030303,1.818181818181818,0,1.4226181818181818,24.759596242424237,12.238903254451172
Kostas Tsartsaris,PAO,2003-04,435,20,0.286,4.8,24.427832087406557,14.767107533064978,2.8982173663024726,17.665324899367455,5.658424381828636,4.416331224841864,9.936745255894191,2.34617596319724,9.798734905117882,1.932144910868315,2.8982173663024726,0.9660724554341575,0.2561177159061401,2.2521384064505154,26.423159926684576,10.968473772039589
Kyle Hill,AEK,2003-04,29,2,0.25,-4.3999999999999995,18.461538461538463,6.153846153846153,8.205128205128204,14.358974358974358,8.205128205128204,0,4.102564102564102,8.205128205128204,12.307692307692307,2.051282051282051,4.102564102564102,0,0.24986341297450287,4.621591053591452,31.53007862895891,13.011588555938733
Larry Lewis,UNI,2003-04,376,13,0.5,-0.3,22.689747003994675,15.179760319573901,2.8761651131824237,18.055925432756325,5.432756324900133,4.154460719041278,9.427430093209054,3.994673768308922,4.793608521970706,2.2370173102529956,4.633821571238348,1.5978695073235687,0.4466555376817012,3.998786474521237,30.935297442465107,14.979075536146189
Laurent Foirest,PAU,2003-04,588,20,0.454,5.4,28.273693157671055,10.376540586485337,10.28134296642584,20.657883552911176,5.521461963450913,0.6663833404164895,5.14067148321292,2.284742881427964,6.1878453038674035,2.7607309817254566,3.617509562260943,0.2855928601784955,0.4539688871030776,3.1971716616103216,30.704371278212875,11.781741203826067
Louis Bullock,UNI,2003-04,332,12,0.356,-1.0999999999999999,26.887218045112782,8.481203007518797,13.172932330827068,21.654135338345867,6.676691729323309,1.6240601503759402,6.315789473684211,5.05263157894737,5.05263157894737,1.6240601503759402,4.691729323308271,0.1804511278195489,0.3559986462223305,5.2833319201438815,36.8506650296698,12.731735830359616
Lubos Barton,ROM,2003-04,330,13,0.322,-0.7000000000000001,22.891748675246024,8.357305071915215,10.719152157456472,19.076457229371687,3.8152914458743377,2.906888720666162,8.357305071915215,1.6351249053747159,6.9038607115821335,2.5435276305828918,1.9984859954579863,0.9084027252081757,0.32198575679813746,1.5404489535913837,25.081436141863257,7.967988691534002
Luca Vitali,SIE,2003-04,4,1,1,94.19999999999999,44.8,0,14.933333333333332,14.933333333333332,0,0,0,0,44.8,0,29.866666666666664,0,0.9999993460183079,3.738901505531253,47.47331457645484,62.91253714456146
Luigi Datome,SIE,2003-04,1,1,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,4.232200000000001,59.026023,94.87340863198592
Luis Scola,BSK,2003-04,404,14,0,8.200000000000001,29.54303405572755,19.972755417956655,0,19.972755417956655,7.073684210526315,4.438390092879256,7.351083591331269,4.577089783281734,7.7671826625386995,2.635294117647059,5.547987616099071,0.8321981424148606,0,3.049677647058824,34.24650094179567,16.200159033847765
Luka Sjekloca,PAR,2003-04,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1942,-0.853853,-0
Lynn Greer,WRO,2003-04,502,14,0.415,4,39.15537848605578,18.741035856573706,9.147410358565738,27.888446215139446,11.04382470119522,0.892430278884462,4.0159362549800806,8.58964143426295,5.243027888446216,2.3426294820717133,5.466135458167331,0.11155378486055775,0.41491161837096974,13.012985636648926,53.96038034773387,10.129905354525338
Maceo Baston,MTA,2003-04,456,19,0,7.9,29.2280701754386,18.789473684210524,0,18.789473684210524,9.456140350877192,4.7894736842105265,14.12280701754386,1.964912280701754,8.228070175438596,3.1929824561403506,6.017543859649123,3.1929824561403506,0,2.583233333333334,32.28841534210526,18.6368510064414
Maciej Zielinski,WRO,2003-04,277,13,0.143,-11.3,13.545126353790614,7.6823104693140785,5.6606498194945845,13.342960288808664,4.245487364620939,0.8086642599277978,5.256317689530686,2.2238267148014437,6.873646209386282,2.0216606498194944,3.63898916967509,0.4043321299638989,0.14200809924417082,0.8697130997818472,21.13967880136207,17.21402299376764
Makan Dioumassi,ASV,2003-04,270,12,0.306,-7.6,17.422222222222217,8.503703703703703,7.466666666666666,15.970370370370368,4.77037037037037,0.8296296296296295,4.5629629629629624,5.6,6.42962962962963,2.074074074074074,4.5629629629629624,0,0.30565023929276874,3.4547167851552865,29.30241879768232,15.571966923508276
Mamadou Sy,ASV,2003-04,0,1,0,0,0,0,0,0,0,0,224,0,0,0,0,0,0,-1.1942,-0.853853,-0
Manuchar Markoishvili,TRE,2003-04,43,6,0.429,-5.2,14.409356725146196,3.929824561403508,9.169590643274853,13.099415204678362,2.6198830409356724,1.3099415204678362,3.929824561403508,3.929824561403508,7.859649122807016,1.3099415204678362,3.929824561403508,0,0.4289106407661051,2.118786813427391,22.64428929674678,17.35459439642511
Marc Gasol,FCB,2003-04,38,9,0,-7.7,20.799999999999997,16,0,16,12.8,6.4,1.6,0,6.4,0,4.8,3.2,0,1.2864399999999998,27.3518046,17.549116302183585
Marcelo Nicola,TRE,2003-04,330,18,0.375,8.3,23.739591218773658,4.069644208932627,12.208932626797882,16.278576835730508,5.087055261165784,0.6782740348221045,7.291445874337624,5.934897804693414,8.308856926570781,3.221801665404996,3.900075700227101,0.16956850870552612,0.3749962607282509,5.294713211732406,30.653850150779288,12.722955455981937
Marco Belinelli,FOR,2003-04,186,15,0.4,4,13.53020134228188,4.510067114093959,6.013422818791946,10.523489932885907,1.8040268456375839,2.405369127516779,0.30067114093959735,1.5033557046979864,5.412080536912752,1.5033557046979864,2.104697986577181,0,0.3980482113821353,0.22606550115124935,14.711113343390258,14.306857254436336
Marcos Baltanas,UNI,2003-04,18,3,1,27.500000000000004,17.142857142857146,6.857142857142857,3.4285714285714284,10.285714285714286,0,0,3.4285714285714284,0,3.4285714285714284,0,0,0,0.9371712579368596,-1.690519095753587,9.076993132250472,0
Marcus Brown,CSK,2003-04,651,19,0.354,7.7,29.51671148674606,12.56396465616596,6.798309642719938,19.3622742988859,8.777564348828273,1.376872839031886,2.065309258547829,6.712255090280445,4.302727621974644,2.4095274683058006,3.3561275451402226,0.17210910487898576,0.3532109933947975,6.951013331896416,36.58469600752684,9.17358325035622
Marcus Taylor,ASV,2003-04,66,5,0.25,-23.599999999999998,20.519083969465647,23.93893129770992,6.83969465648855,30.77862595419847,2.564885496183206,5.129770992366412,1.7099236641221376,6.83969465648855,8.549618320610687,0.8549618320610688,2.564885496183206,0,0.2494653571984704,4.021245565874819,42.477022640669205,6.038289260244624
Marijan Mance,ZAG,2003-04,318,19,0.333,1.7000000000000002,18.31446540880503,10.742138364779874,3.69811320754717,14.440251572327043,3.3459119496855343,1.761006289308176,5.635220125786163,3.1698113207547167,4.930817610062892,1.761006289308176,1.761006289308176,0,0.3169017905351459,1.7794421038343082,21.323118714304425,8.258671317750627
Marijo Bosnjak,MES,2003-04,20,1,0,6.3,23.703703703703702,14.814814814814813,2.962962962962963,17.77777777777778,2.962962962962963,5.925925925925926,0,0,5.925925925925926,2.962962962962963,5.925925925925926,0,0,1.676911111111111,26.20639885185185,22.612515208312093
Marino Bazdaric,COL,2003-04,621,20,0.345,-0.7000000000000001,25.400402414486923,9.368209255533198,11.203219315895373,20.571428571428573,5.601609657947686,0.96579476861167,7.72635814889336,3.380281690140845,5.50503018108652,2.89738430583501,3.5734406438631794,0,0.344990595258937,3.4086271146044784,31.581957119336572,11.314816970843399
Mario Dundovic,MES,2003-04,183,12,0.143,-9.5,16.37107776261937,10.804911323328785,4.583901773533424,15.388813096862208,5.238744884038199,2.6193724420190994,7.530695770804911,1.9645293315143246,10.804911323328785,1.6371077762619373,7.203274215552523,0.6548431105047748,0.14010806191373865,1.5073202602586675,27.448266046112227,26.24309383860987
Marko Antonijevic,MES,2003-04,290,13,0.39,-2.9000000000000004,20.482758620689655,7.862068965517241,8.482758620689655,16.344827586206897,6.827586206896552,0.6206896551724139,2.689655172413793,6.827586206896552,7.862068965517241,3.9310344827586206,5.379310344827586,0,0.3898385680659975,5.678963086942778,33.90942412440547,15.86376201816993
Marko Maravic,COL,2003-04,576,17,0.429,1.5,18.766290182450042,9.383145091225021,3.64900086880973,13.03214596003475,7.610773240660294,3.5447437011294527,5.525629887054735,2.3979148566463944,5.734144222415291,1.9808861859252822,1.8766290182450045,0,0.40724336415422713,1.4837461522120945,21.11682984548673,8.886888003438138
Marko Pesic,BER,2003-04,311,11,0.333,-5.5,14.225080385852088,5.401929260450161,7.562700964630225,12.964630225080388,2.7009646302250805,0.36012861736334406,2.7009646302250805,4.681672025723473,5.942122186495177,1.6205787781350485,3.6012861736334405,0,0.3326542124222115,2.2459748910957784,22.871466902438947,15.745759504605319
Marko Popovic,ZAG,2003-04,152,5,0.238,-9.6,18.05263157894737,9.210526315789474,7.736842105263158,16.94736842105263,5.894736842105264,1.473684210526316,5.157894736842104,4.7894736842105265,5.157894736842104,3.3157894736842106,5.894736842105264,0,0.2377923415473449,3.0489053659889183,31.207862073524183,18.888627577940312
Marko Popovic,VBC,2003-04,188,12,0.4,-1.9,19.904509283819625,6.238726790450928,10.397877984084879,16.636604774535808,4.159151193633952,2.3766578249336865,3.267904509283819,5.347480106100795,10.10079575596817,2.970822281167109,4.753315649867373,0,0.39997560304020674,4.329349034039755,30.32604158851614,15.674039211458965
Marko Tusek,ROM,2003-04,352,14,0.211,-7.7,26.287339971550498,14.167852062588903,9.72972972972973,23.897581792318633,7.852062588904694,3.926031294452347,6.145092460881935,1.8776671408250354,5.633001422475107,2.5604551920341394,2.5604551920341394,0.3413940256045519,0.21097489740124864,2.126617112371834,32.841726114435474,7.796347801916233
Marko Verginella,BER,2003-04,20,2,0,-4.8,17.230769230769226,5.743589743589743,8.615384615384613,14.358974358974356,5.743589743589743,2.8717948717948714,5.743589743589743,2.8717948717948714,5.743589743589743,2.8717948717948714,5.743589743589743,0,0,1.561287179487179,25.899910076923078,22.176099169963155
Martin Ides,TRE,2003-04,52,8,0,1.3,10.873786407766989,7.611650485436893,0,7.611650485436893,4.349514563106796,5.4368932038834945,8.699029126213592,1.087378640776699,13.048543689320386,1.087378640776699,5.4368932038834945,2.174757281553398,0,0.5867087378640776,16.19736082524272,33.566537552280664
Martin Mihajlovic,MES,2003-04,66,7,0,-5.1,15.454545454545451,12.727272727272727,0.909090909090909,13.636363636363635,3.636363636363636,5.454545454545453,4.545454545454545,2.7272727272727266,12.727272727272727,0.909090909090909,2.7272727272727266,1.818181818181818,0,1.0702545454545453,20.77432290909091,13.128094423136474
Marton Bader,MES,2003-04,385,13,0.214,-4.7,18.545454545454547,13.09090909090909,2.1818181818181817,15.272727272727273,6.545454545454545,5.6103896103896105,9.818181818181817,2.1818181818181817,6.7012987012987,1.7142857142857142,2.1818181818181817,1.7142857142857142,0.17060287765431822,1.2726614516141574,22.880862028813212,9.535559364287414
Massimo Bulleri,TRE,2003-04,298,13,0.356,3.4000000000000004,23.677852348993287,8.64429530201342,8.456375838926174,17.100671140939596,6.577181208053691,1.5033557046979864,3.194630872483221,5.073825503355705,6.577181208053691,5.073825503355705,4.8859060402684555,0,0.3558487029938497,4.69104116405016,32.040000472564316,15.249394407631895
Mate Skelin,PAU,2003-04,464,20,0,1.9,23.026910656620018,13.382131324004302,0,13.382131324004302,14.949407965554357,4.9429494079655525,8.198062432723356,2.290635091496232,4.099031216361678,0.36167922497308924,4.340150699677071,0.9644779332615714,0,1.8798322927879436,27.362077936490845,15.861919221744936
Matej Mamic,ZAG,2003-04,156,7,0.4,9,15.485530546623796,4.321543408360128,5.401929260450161,9.723472668810288,5.041800643086816,3.241157556270096,10.443729903536978,2.520900321543408,4.321543408360128,3.241157556270096,2.520900321543408,0,0.39640988325462045,1.1499008550902237,17.17561962585896,14.677201617506924
Matej Venta,MES,2003-04,12,1,0,52.900000000000006,28.800000000000004,4.800000000000001,0,4.800000000000001,19.200000000000003,0,4.800000000000001,4.800000000000001,9.600000000000001,0,24,0,0,4.806760000000001,44.284833400000004,54.194626370661695
Matjaz Smodis,FOR,2003-04,520,19,0.417,10.2,23.66954851104707,10.543707973102784,5.164265129682996,15.707973102785779,5.056676272814601,3.873198847262247,6.240153698366955,1.291066282420749,7.10086455331412,3.0124879923150814,3.7656099903938514,1.1834774255523535,0.41225890893621425,1.603012384936953,23.812974220263538,15.813270343985522
Maurice Evans,TRE,2003-04,636,20,0.37,6.7,30.665617623918177,13.39417781274587,8.107002360346184,21.501180173092052,6.8733280881195915,1.9386309992132182,4.58221872541306,1.9386309992132182,4.758457907159717,1.85051140833989,2.8198269079464993,0.7930763178599528,0.3697770156188814,2.9536225802096037,30.91108483407095,9.122380929311213
Maxime Renaud,PAU,2003-04,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1942,-0.853853,-0
Melvin Booker,FBD,2003-04,594,20,0.257,-4.7,23.727387463188894,13.024821203197309,7.067732435843499,20.092553639040805,7.067732435843499,0.40387042490534286,3.6348338241480858,5.149347917543121,5.856121161127471,1.716449305847707,3.230963399242743,0.10096760622633572,0.2565623610268706,3.8492763085526573,33.04756280882718,9.776707038679824
Michailis Kakiouzis,SIE,2003-04,388,19,0.423,5.5,25.4020618556701,11.113402061855668,7.505154639175257,18.61855670103093,4.762886597938144,3.1752577319587627,7.360824742268041,1.1546391752577319,5.195876288659793,3.463917525773195,2.3092783505154637,0.14432989690721648,0.4225347523195155,1.5179566996397011,24.97482357632486,9.2464250786723
Michal Ignerski,WRO,2003-04,237,13,0.318,-10.299999999999999,11.353748680042242,6.859556494192187,5.203801478352693,12.063357972544878,0.9461457233368533,1.8922914466737066,6.859556494192187,1.4192185850052803,6.149947201689547,1.6557550158394931,2.365364308342133,0,0.31452388080471355,0.029090291891279874,15.930239896611452,14.848265460492366
Mike Batiste,PAO,2003-04,270,16,0.333,-3.2,28.051948051948052,17.810760667903526,6.011131725417441,23.821892393320965,6.4564007421150285,3.116883116883117,8.237476808905381,1.3358070500927643,6.233766233766234,2.6716141001855287,3.7847866419294993,0.6679035250463822,0.33137141810628334,2.1943007777197727,33.01827570542029,11.46270227947787
Milan Tomic,OLY,2003-04,275,15,0.25,-9.8,20.490463215258856,6.103542234332425,13.950953678474113,20.05449591280654,5.013623978201635,0.435967302452316,3.923705722070844,3.7057220708446863,6.321525885558582,0.871934604904632,2.8337874659400546,0,0.2499995633359634,2.430961199596895,29.611706740000606,9.569821458862645
Milos Vujanic,FOR,2003-04,529,18,0.383,6,31.017013232514177,9.527410207939507,12.17391304347826,21.701323251417765,7.727788279773155,0.8468809073724005,2.223062381852552,3.387523629489602,5.928166351606804,2.752362948960302,3.705103969754253,0,0.38299604484717337,4.534836277344226,34.58970472469053,10.711580220890141
Mindaugas Budzinauskas,MES,2003-04,152,8,0.333,-3.1,15,3.1578947368421053,8.289473684210526,11.44736842105263,6.315789473684211,3.552631578947368,3.1578947368421053,0.7894736842105263,7.894736842105262,1.9736842105263155,3.552631578947368,0,0.33283277835462877,0.26655716500802473,18.561641004559682,19.13964168402277
Mindaugas Timinskas,ZAL,2003-04,504,20,0.341,2.3,17.77777777777778,8.000000000000002,4.555555555555555,12.555555555555557,6.222222222222222,3.7777777777777777,7.666666666666668,4.666666666666667,7.666666666666668,2.4444444444444446,3.8888888888888893,0.6666666666666666,0.33390762492416065,2.9616129934658004,24.799775512550273,15.68114552859909
Mindaugas Zukauskas,SIE,2003-04,396,20,0.409,2.9000000000000004,14.12358133669609,4.5195460277427495,6.214375788146281,10.733921815889028,2.965952080706179,1.9773013871374523,3.1071878940731406,3.813366960907945,8.615384615384613,2.965952080706179,2.824716267339218,0.14123581336696092,0.4073668868813427,1.7453928052573287,18.971638075178916,14.88915325153112
Mirko Kovac,PAR,2003-04,14,6,0,13.600000000000001,17.454545454545453,8.727272727272727,0,8.727272727272727,8.727272727272727,0,4.363636363636363,4.363636363636363,8.727272727272727,0,4.363636363636363,0,0,1.7242000000000002,21.436439363636364,20.356162185398215
Miroslav Beric,ZAL,2003-04,213,9,0.419,6.6000000000000005,23.163337250293772,7.6333725029377195,8.159811985898942,15.793184488836664,6.317273795534665,0.263219741480611,2.8954171562867215,3.948296122209166,5.527614571092832,0.7896592244418331,5.527614571092832,0,0.41876047075492107,4.110449070349802,30.000592706921733,18.42501788245504
Mirsad Turkcan,CSK,2003-04,469,18,0.222,-3.2,21.731343283582085,12.05970149253731,5.373134328358208,17.43283582089552,7.283582089552238,7.6417910447761175,15.402985074626864,2.26865671641791,3.9402985074626855,1.552238805970149,2.7462686567164174,0.47761194029850734,0.21994954566152894,1.800307865259581,26.372593257988953,10.413343238001445
Mithat Demirel,BER,2003-04,86,7,0.462,7.7,26.853801169590643,9.169590643274853,8.514619883040936,17.68421052631579,7.859649122807018,0.6549707602339181,3.929824561403509,3.929824561403509,7.859649122807018,1.3099415204678362,5.894736842105264,0,0.4618147609834835,5.099298547710999,33.63055986512214,17.527917661039673
Mladjan Silobad,PAR,2003-04,26,6,0,-55.800000000000004,0,2.3529411764705883,4.705882352941177,7.0588235294117645,0,0,4.705882352941177,4.705882352941177,11.764705882352942,0,4.705882352941177,0,0,0.1290941176470588,15.38641994117647,30.584647831868274
Moustapha Sonko,UNI,2003-04,263,10,0.316,6.2,24.410646387832692,12.547528517110266,4.334600760456274,16.88212927756654,6.3878326996197705,1.1406844106463878,3.1939163498098853,7.528517110266159,7.300380228136882,2.2813688212927756,5.931558935361217,1.1406844106463878,0.30782347958793504,6.517255463496939,35.930560089860386,16.508395417512862
Muratcan Guler,FBD,2003-04,86,7,0.364,8.9,18.24561403508772,4.210526315789474,7.719298245614036,11.92982456140351,4.912280701754386,3.5087719298245617,4.912280701754386,2.105263157894737,7.719298245614036,2.8070175438596494,1.4035087719298247,1.4035087719298247,0.36367678620509697,1.1361441259525207,17.88602726058237,7.846956462058564
Nacho Rodriguez,FCB,2003-04,210,16,0.261,-8.1,12.556480380499405,4.8513674197384065,6.563614744351963,11.41498216409037,3.995243757431629,0.5707491082045184,5.422116527942926,7.41973840665874,3.70986920332937,3.995243757431629,3.4244946492271104,0.2853745541022592,0.26026461193473055,2.9187568718423695,24.249099034948745,14.12215210260635
Nathan Erdmann,PAU,2003-04,282,12,0.364,-6.7,17.673758865248224,8.141843971631205,8.73758865248227,16.879432624113473,2.581560283687943,1.1914893617021276,5.163120567375886,4.368794326241135,7.148936170212766,3.574468085106383,3.574468085106383,0.3971631205673758,0.3638832181987234,2.798162121405395,26.86706889552826,13.30427259856886
Nenad Krstic,PAR,2003-04,223,9,0,8.6,32.592592592592595,19.93265993265993,0.26936026936026936,20.202020202020204,11.582491582491581,2.4242424242424243,4.579124579124579,1.3468013468013469,8.080808080808081,0.5387205387205387,2.9629629629629632,2.4242424242424243,0,2.4993488215488218,31.05841487878788,9.539968393514483
Nikola Prkacin,EFS,2003-04,331,16,0,0.4,22.67573696145125,16.3265306122449,0.18140589569160998,16.50793650793651,8.344671201814059,4.353741496598639,7.80045351473923,4.353741496598639,9.795918367346939,2.9024943310657596,5.07936507936508,1.0884353741496597,0,2.2976639455782313,30.16709275963719,16.837436473696737
Nikola Vujcic,MTA,2003-04,677,19,0.233,5.8999999999999995,27.28682170542636,16.95090439276486,2.48062015503876,19.43152454780362,6.118863049095609,2.811369509043928,8.516795865633076,4.96124031007752,5.043927648578813,1.322997416020672,3.390180878552972,1.074935400516796,0.19701175389985515,3.984309304515546,32.08371655324542,10.566671329759144
Nikolaos Chatzis,AEK,2003-04,329,13,0.358,3.5000000000000004,28.610478359908885,10.933940774487471,9.658314350797266,20.592255125284737,8.018223234624147,1.0933940774487472,2.915717539863326,5.284738041002278,5.10250569476082,2.1867881548974943,3.4624145785876994,0,0.35795425615692555,5.594711108850721,35.54645990068703,9.740532779526601
Nikos Hatzivrettas,PAO,2003-04,602,20,0.342,3.1,24.02991275446614,9.871208973826342,7.278770253427503,17.149979227253844,7.378479434981305,0.5982550893228085,5.085168259243871,2.492729538845035,5.783132530120482,1.0968009970918156,2.193601994183631,0.1994183631076028,0.34152834247125674,2.319355253497467,26.117998333213716,8.398813592824505
Nikos Zisis,AEK,2003-04,371,14,0.318,-6.7,19.568733153638817,10.673854447439354,7.115902964959568,17.789757412398924,4.8517520215633425,1.6172506738544477,4.204851752021564,4.690026954177898,6.469002695417791,1.778975741239892,1.293800539083558,0,0.31748393170063494,2.7688246736453,26.715558698260164,4.842872850597791
Omer Onan,EFS,2003-04,90,11,0.5,2,23.268698060941823,7.313019390581717,9.307479224376731,16.62049861495845,7.977839335180054,1.3296398891966759,2.6592797783933517,0.6648199445983379,7.977839335180054,1.3296398891966759,5.983379501385041,0,0.4999092652336897,1.1778271245585983,27.454888776330865,21.793493865993632
Pablo Prigioni,BSK,2003-04,455,20,0.409,8.6,14.769230769230768,2.215384615384615,8.123076923076923,10.338461538461539,2.5846153846153848,1.4769230769230768,3.692307692307692,9.969230769230768,5.1692307692307695,4.676923076923076,4.184615384615385,0.3692307692307692,0.40875744120808155,6.033942318264927,27.45149952679019,15.243667765877698
Panagiotis Liadelis,OLY,2003-04,585,20,0.371,11.1,34.784095767421974,16.006840530141087,3.591278324070115,19.598118854211204,14.570329200513038,0.5130397605814451,3.7964942283026932,2.5651988029072252,4.309533988884139,2.359982898674647,3.0782385634886706,0,0.35109679312321057,4.123790513756083,33.959711585441624,9.064383705803609
Pantelis Papaioakim,AEK,2003-04,176,13,0,7.6,24.58036984352774,16.38691322901849,0,16.38691322901849,6.827880512091038,5.120910384068278,8.534850640113797,2.731152204836415,13.997155049786628,1.3655761024182076,1.7069701280227596,0,0,1.8563945945945952,24.47383707112375,6.974673088907597
Patricio Prato,FOR,2003-04,114,12,0.375,2.3,14.276923076923074,6.3999999999999995,3.938461538461538,10.338461538461539,4.430769230769231,2.9538461538461536,7.876923076923076,1.969230769230769,10.338461538461539,6.892307692307693,4.430769230769231,0,0.3606704938097086,0.9245093810273493,18.856716515126863,23.49703474204996
